weiboId	attitudes_count	bmiddle_pic	comments_count	created_at	favorited	geo	id	idstr	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_user_id	mid	mlevel	original_pic	pic_urls	reposts_count	source	text	thumbnail_pic	truncated	uid	visible	retweeted_status_id	gatherTime
5297-	0		1	Sat Feb 16 07:03:19 +0800 2013			3546225045317237	3546225045317237				3546225045317237	0			0	<a href=" rel="nofollow">360安全浏览器</a>	坚韧而又狂乱的爱情归根结底也不过是一种转瞬即逝的现实。人生如烟花吧，璀璨只是一瞬，幻灭才是永恒。。			1733794277	00	0	1397717470895
5298-	0		3	Wed Jan 30 00:14:26 +0800 2013			3539961548685028	3539961548685028				3539961548685028	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	少之又少吧。			1733794277	00	3539927771573121	1397717470895
5299-	0		0	Sat Jun 23 08:32:02 +0800 2012			3459999055728454	3459999055728454				3459999055728454	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1733794277	00	3459988833578866	1397717470896
5300-	0		9	Tue Mar 19 12:39:12 +0800 2013			3557543597112456	3557543597112456				3557543597112456	0			0	<a href=" rel="nofollow">诺基亚Lumia920</a>	我喜欢榴莲的[嘻嘻] //@魏小秀只爱萌小斌:[馋嘴]一块钱，我爱吃薄荷味和巧克力味的。			1733794277	00	3557530095314703	1397717470896
5301-	0		3	Sat Jan 05 13:54:05 +0800 2013			3531108127626541	3531108127626541				3531108127626541	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	@三表姨婆 @As_维� @我-是-羊羊羊羊羊羊 @简南茜 @邝邝邝�亭 @化妆师-AJ敏 [鼓掌][鼓掌][鼓掌][心][心]			1733794277	00	0	1397717470897
5302-	0		0	Fri Nov 16 00:17:58 +0800 2012			3512783368904162	3512783368904162				3512783368904162	0			1	<a href=" rel="nofollow">Weico.iPhone</a>	转发微博			1733794277	00	3512041266533038	1397717470897
5303-	0		2	Sat Mar 09 16:12:46 +0800 2013			3553973464677537	3553973464677537				3553973464677537	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	做了好恶的噩梦。。。。[泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]			1733794277	00	0	1397717470898
5304-	0		1	Wed Oct 31 20:19:10 +0800 2012			3507287434098980	3507287434098980				3507287434098980	0			1	<a href=" rel="nofollow">iPhone客户端</a>	我没忍住，大笑了下~			1733794277	00	3506561177409315	1397717470898
5305-	0		6	Mon Apr 01 10:43:52 +0800 2013			3562225610371744	3562225610371744				3562225610371744	0			0	<a href=" rel="nofollow">360安全浏览器</a>	啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊			1733794277	00	0	1397717470899
5306-	0		1	Fri Apr 13 06:50:08 +0800 2012			3434243877474187	3434243877474187				3434243877474187	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3434243206353881	1397717470899
5307-	0		1	Sun Jul 08 12:03:47 +0800 2012			3465488174970708	3465488174970708				3465488174970708	0			1	<a href=" rel="nofollow">iPhone客户端</a>	我也喜欢吃。。[爱你] //@JOJO姜姜姜姜姜://@新加坡眼:转发微博			1733794277	00	3464140263970233	1397717470900
5308-	0		0	Sat Apr 20 20:00:22 +0800 2013			3569251036397634	3569251036397634				3569251036397634	0			0	<a href=" rel="nofollow">诺基亚Lumia920</a>	明知山有虎，却向虎山行。施主，回头是岸。			1733794277	00	0	1397717470900
5309-	0		0	Tue Mar 05 20:49:40 +0800 2013			3552593593236265	3552593593236265				3552593593236265	0		#	1	<a href=" rel="nofollow">Windows.Phone客户端</a>	有些梦你做了一辈子想了一辈子，有些梦让你惊醒就天亮。			1733794277	00	0	1397717470901
5310-	0		0	Sat Sep 07 11:36:59 +0800 2013			3619858657108737	3619858657108737				3619858657108737	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	[鼓掌][鼓掌]			1733794277	00	3619825022996207	1397717470901
5311-	0		6	Sat Oct 20 11:54:27 +0800 2012			3503174155679225	3503174155679225				3503174155679225	0			1	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3503172288824635	1397717470902
5312-	0		0	Sun Nov 11 21:14:17 +0800 2012			3511287583784259	3511287583784259				3511287583784259	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3511270449981357	1397717470902
5313-	0		0	Mon Apr 01 03:09:43 +0800 2013			3562111324633312	3562111324633312				3562111324633312	0			0	<a href=" rel="nofollow">诺基亚Lumia920</a>	转发微博			1733794277	00	3561847187447406	1397717470903
5314-	0		0	Sat Apr 27 22:50:14 +0800 2013			3571830495840456	3571830495840456				3571830495840456	0			3	<a href=" rel="nofollow">WeicoHD.iPad</a>	[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]			1733794277	00	3571669468019103	1397717470903
5315-	0		0	Thu Nov 07 05:05:56 +0800 2013			3641865906109619	3641865906109619				3641865906109619	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3641538230254927	1397717470904
5316-	0		0	Fri Jan 11 18:14:37 +0800 2013			3533348020760844	3533348020760844				3533348020760844	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	 [偷笑][偷笑]//@Michelle_Meng_Meng:[泪]痛并快乐着的我们@HuRui229 @zx欣欣118 @CPC_�天一Max @琳小爷在这 @沈杭婷  //@___无敌金刚葫芦娃:伤不起，痛苦的回忆啊！考试前周每天通宵看书有木有[泪]，三个月一次有木有			1733794277	00	3522793129908278	1397717470904
5317-	0		2	Fri Jan 04 09:06:36 +0800 2013			3530673396361653	3530673396361653				3530673396361653	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	呀呀呀。。。哈哈。。咋那么帅呢。			1733794277	00	3530563681672549	1397717470905
5318-	0		0	Wed May 29 11:06:58 +0800 2013			3583249924664584	3583249924664584				3583249924664584	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	[花心][花心][花心][花心][花心]			1733794277	00	3583243461328257	1397717470905
5319-	0		3	Wed Apr 03 09:29:54 +0800 2013			3562931780112713	3562931780112713				3562931780112713	0			0	<a href=" rel="nofollow">360安全浏览器</a>	//@vivianlee_: 我想去法国游学！MERCI~//@Lluvia要重拾板鸭语:我在广州，想去美国游学。。。			1733794277	00	3562593400206622	1397717470906
5320-	0		4	Fri Aug 30 09:38:38 +0800 2013			3616929761212089	3616929761212089				3616929761212089	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[挖鼻屎]@唛东东最爱IQ熊			1733794277	00	3616610055218580	1397717470906
5321-	0		0	Wed Mar 06 11:34:42 +0800 2013			3552816327327800	3552816327327800				3552816327327800	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3552770835744622	1397717470907
5322-	0		9	Tue Mar 19 12:39:12 +0800 2013			3557543597112456	3557543597112456				3557543597112456	0			0	<a href=" rel="nofollow">诺基亚Lumia920</a>	我喜欢榴莲的[嘻嘻] //@魏小秀只爱萌小斌:[馋嘴]一块钱，我爱吃薄荷味和巧克力味的。			1733794277	00	3557530095314703	1397717470907
5323-	0		1	Mon Apr 16 07:58:52 +0800 2012			3435348338614192	3435348338614192				3435348338614192	0			1	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3435345255421735	1397717470908
5324-	0		3	Sun Dec 02 19:30:37 +0800 2012			3518871632228792	3518871632228792				3518871632228792	0			0	<a href=" rel="nofollow">Weico.iPhone</a>	半夜醒来，我想吃香煎南瓜饼。蕃薯饼。[泪][泪][泪][泪][泪]好饿，好热。			1733794277	00	0	1397717470908
5325-	0		0	Tue Feb 19 07:46:02 +0800 2013			3547322958493688	3547322958493688				3547322958493688	0			1	<a href=" rel="nofollow">360安全浏览器</a>	转发微博			1733794277	00	3547316961597290	1397717470909
5326-	0		0	Tue Mar 25 00:41:14 +0800 2014			3691808813382595	3691808813382595				3691808813382595	0			0	<a href=" rel="nofollow">iPhone客户端</a>	[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛] //@童话镇:[蜡烛]			1733794277	00	3691776336259308	1397717470909
5327-	0		0	Sat Apr 27 21:44:48 +0800 2013			3571814037126184	3571814037126184				3571814037126184	0			1	<a href=" rel="nofollow">诺基亚Lumia920</a>	我的也不是。。。。//@JuSt丶J要努力挣钱去灬周游列国:看完都要流眼泪了~这样的男人应该绝种了吧。[�流�面]反正我男人就不是了。。//@环球时尚精选: 男人会用什么方式表现出他很爱某个女人？[xb疑惑]			1733794277	00	3569976751627479	1397717470910
5328-	0		0	Fri Feb 08 07:09:44 +0800 2013			3543327557613131	3543327557613131				3543327557613131	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	今天天气不错。晚上看表演去。[嘻嘻][嘻嘻]			1733794277	00	0	1397717470910
5329-	0		0	Thu May 09 22:34:14 +0800 2013			3576175123377713	3576175123377713				3576175123377713	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	CNN懂个球 //@熊变态爱食素: CNN懂个球//@风吹鸡巴蛋打颤: CNN懂个球！！！//@二团纸:CNN懂个球！！！//@大兔纸炸鸡吃不腻酱: CNN懂个球！//@Mizuko_SS: CNN懂个球！！//@相�家的小草莓和也君_七次郎:CNN懂个球！//@松本樱井宅的辉崽崽: CNN懂个球！//@陌陌陌陌陌陌陌陌陌陌陌陌陌花花: CNN懂个球！ 			1733794277	00	13255705692	1397717470911
5330-	0		0	Tue May 28 14:16:40 +0800 2013			3582935276120727	3582935276120727				3582935276120727	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3582914086452663	1397717470911
5331-	0		3	Mon Jan 14 21:17:33 +0800 2013			3534481225350364	3534481225350364				3534481225350364	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	@文刀金炎 叔叔，[嘻嘻][嘻嘻]，这是04年，第一次去你家，叔婆给我的。[嘻嘻][嘻嘻]你肯定不记得了吧。			1733794277	00	0	1397717470912
5332-	0		0	Sat Feb 16 08:55:20 +0800 2013			3546253235645832	3546253235645832				3546253235645832	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3546244360533632	1397717470912
5333-	0		4	Tue Feb 05 01:26:57 +0800 2013			3542154129597009	3542154129597009				3542154129597009	0			2	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3541949660856906	1397717470913
5334-	0		35	Fri Dec 14 08:56:30 +0800 2012			3523060705643852	3523060705643852				3523060705643852	0		#	0	<a href=" rel="nofollow">Weico.iPhone</a>	成仙了，晚上不睡白天也睡不着，活力四射，。[泪][泪][泪][泪][泪][泪][泪][生病][生病][生病]想死的感觉都有了。。。			1733794277	00	0	1397717470913
5335-	0		4	Fri Aug 30 09:38:38 +0800 2013			3616929761212089	3616929761212089				3616929761212089	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[挖鼻屎]@唛东东最爱IQ熊			1733794277	00	3616610055218580	1397717470914
5336-	0		2	Wed May 15 04:36:19 +0800 2013			3578078184240073	3578078184240073				3578078184240073	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3577888072701751	1397717470914
5337-	1		0	Wed Apr 17 11:01:34 +0800 2013			3568028274895437	3568028274895437				3568028274895437	0			0	<a href=" rel="nofollow">360安全浏览器</a>	转发微博			1733794277	00	3567975116775922	1397717470915
5338-	0		1	Tue Mar 12 10:38:08 +0800 2013			3554976415038660	3554976415038660				3554976415038660	0			0	<a href=" rel="nofollow">iPad客户端</a>	作业做得快傻逼了。。。擦。。，。。			1733794277	00	0	1397717470915
5339-	0		0	Mon Feb 18 04:23:22 +0800 2013			3546909568780211	3546909568780211				3546909568780211	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	小镇好安静，现在下好大大大大大雪。[奥特曼][奥特曼]			1733794277	00	0	1397717470916
5340-	0		1	Sat Feb 16 07:40:39 +0800 2013			3546234440612733	3546234440612733				3546234440612733	0			0	<a href=" rel="nofollow">360安全浏览器</a>	佛曰：种如是因，收如是果，一切唯心造。佛曰：留人间多少爱，迎浮世千重变，和有情人，做快乐事，别问是劫是缘。一切自知，一切心知，月有盈缺，潮有涨落，浮浮沉沉方为太平。			1733794277	00	0	1397717470916
5341-	0		1	Sat Jun 02 08:53:02 +0800 2012			3452394199793655	3452394199793655				3452394199793655	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3452370769518796	1397717470917
5342-	0		5	Fri Oct 26 05:10:16 +0800 2012			3505246766957888	3505246766957888				3505246766957888	0			0	<a href=" rel="nofollow">iPhone客户端</a>	雨，雪花，冰雹，三合一，更带劲，一个劲上10楼也不累，腰不酸腿不疼。傻逼破天气。二逼的心情。			1733794277	00	0	1397717470917
5343-	0		2	Wed May 15 04:36:19 +0800 2013			3578078184240073	3578078184240073				3578078184240073	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3577888072701751	1397717470918
5344-	1		7	Sun Jan 13 09:56:21 +0800 2013			3533947403255924	3533947403255924				3533947403255924	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	老妈准备的炖汤药材。。。[酷][酷][酷]够我煮一年了。哇咔咔。			1733794277	00	0	1397717470919
5345-	0		0	Wed Jul 18 10:40:51 +0800 2012			3469091178677269	3469091178677269				3469091178677269	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	I choose.......................			1733794277	00	0	1397717470919
5346-	0		0	Thu Feb 21 14:40:40 +0800 2013			3548152089215978	3548152089215978				3548152089215978	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	麦兜说，要懂得珍惜守护身边的每个人，因为前世扭断脖子的回眸，我们才换来了今生的相遇。			1733794277	00	0	1397717470920
5347-	0		0	Fri Oct 26 10:31:42 +0800 2012			3505327662482468	3505327662482468				3505327662482468	0			0	<a href=" rel="nofollow">iPhone客户端</a>	//@加措活佛-慈爱基金:凡事要往好的方面想，丢掉那些无谓的痛苦，这样，快乐才会有更多空间进驻。			1733794277	00	3505274566980750	1397717470920
5348-	0		8	Wed Jul 03 07:56:34 +0800 2013			3595885583903445	3595885583903445				3595885583903445	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	路过此地，景如此美丽。			1733794277	00	0	1397717470921
5349-	0		1	Sat Mar 02 12:03:59 +0800 2013			3551374141146334	3551374141146334				3551374141146334	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3551143642707810	1397717470921
5350-	0		1	Sat Apr 13 03:52:20 +0800 2013			3566470703810596	3566470703810596				3566470703810596	0		#	1	<a href=" rel="nofollow">诺基亚Lumia920</a>	媳妇可怜的手机，多么地艺术赶脚。。[酷][酷]@ada达达达			1733794277	00	0	1397717470922
5351-	0		13	Sat Nov 10 22:03:13 +0800 2012			3510937497742755	3510937497742755				3510937497742755	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	积雪了。今天下得撒盐。			1733794277	00	0	1397717470923
5352-	0		8	Tue Jul 24 01:25:05 +0800 2012			3471125637633349	3471125637633349				3471125637633349	0			0	<a href=" rel="nofollow">iPhone客户端</a>	这风又有点凉飕飕的感觉。似乎秋天快近了。这个夏天还没去公园拍照呢。。。。。			1733794277	00	0	1397717470923
5353-	0		0	Tue Mar 13 02:25:19 +0800 2012			3422943210184959	3422943210184959				3422943210184959	0			0	<a href=" rel="nofollow">iPhone客户端</a>	说好一起出石头，可是为什么我出了剪刀，你却出了布。			1733794277	00	3422846552537071	1397717470924
5354-	0		0	Thu Mar 06 22:26:01 +0800 2014			3685251803084758	3685251803084758				3685251803084758	0			0	<a href=" rel="nofollow">iPad客户端</a>	转发微博			1733794277	00	3684909569026884	1397717470924
5355-	0		2	Fri Apr 05 21:22:02 +0800 2013			3563835778874202	3563835778874202				3563835778874202	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	天会黑，人会变，路很长，别太狂。			1733794277	00	0	1397717470925
5356-	0		0	Thu Jun 06 00:59:26 +0800 2013			3585996145273788	3585996145273788				3585996145273788	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3585770054689591	1397717470925
5357-	0		0	Wed Feb 27 12:41:07 +0800 2013			3550296321778243	3550296321778243				3550296321778243	0		#	0	<a href=" rel="nofollow">360安全浏览器</a>	2个月还是3个月没开邮箱了。。。。。			1733794277	00	0	1397717470926
5358-	0		0	Wed Feb 27 12:41:07 +0800 2013			3550296321778243	3550296321778243				3550296321778243	0		#	0	<a href=" rel="nofollow">360安全浏览器</a>	2个月还是3个月没开邮箱了。。。。。			1733794277	00	0	1397717470927
5359-	0		2	Tue Feb 05 07:23:15 +0800 2013			3542243795749641	3542243795749641				3542243795749641	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	前路茫茫。			1733794277	00	0	1397717470930
5360-	0		15	Fri Aug 17 08:54:38 +0800 2012			3479936084257100	3479936084257100				3479936084257100	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Parliament Building			1733794277	00	0	1397717470931
5361-	0		7	Tue Mar 19 03:16:33 +0800 2013			3557402001608994	3557402001608994				3557402001608994	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	春天在哪里吖春天在哪里春天在那恶心的风雪里。。。。			1733794277	00	0	1397717470931
5362-	0		20	Fri Nov 02 21:15:08 +0800 2012			3508026298852964	3508026298852964				3508026298852964	0			0	<a href=" rel="nofollow">iPhone客户端</a>	?????晕了。做梦梦到进游戏里了。好混乱。打死一只怪后。弟弟要来杀我。额。然后醒了。。。肯定是刀剑神域看多了。。。。???			1733794277	00	0	1397717470932
5363-	0		0	Wed Nov 06 00:44:58 +0800 2013			3641437839440092	3641437839440092				3641437839440092	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	@唛东东最爱IQ熊  你也去学习下ps 吧。[害羞][害羞][害羞] 			1733794277	00	3641430649893389	1397717470932
5364-	0		6	Wed Feb 27 09:40:14 +0800 2013			3550250801368230	3550250801368230				3550250801368230	0			1	<a href=" rel="nofollow">Windows.Phone客户端</a>	 楚楚，祝福你们。[心][心][心]//@Domingou:很感人，你们的爱情是很大的正能量，祝幸福！ //@mbhua:一直觉得爱情不是靠谱的东西而不谈恋爱的我似乎开始有点对此有所改变！！！祝福你们呢！！！			1733794277	00	3550116411557956	1397717470933
5365-	0		0	Tue Feb 12 10:19:39 +0800 2013			3544824902974479	3544824902974479				3544824902974479	0		#	0	<a href=" rel="nofollow">Windows.Phone客户端</a>	angrykidthatsme.			1733794277	00	0	1397717470933
5366-	0		1	Thu Oct 25 11:46:32 +0800 2012			3504984107216432	3504984107216432				3504984107216432	0			3	<a href=" rel="nofollow">iPhone客户端</a>	哈哈哈哈哈。。。我笑哭了。[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]			1733794277	00	3504980244212410	1397717470934
5367-	0		3	Mon Jul 09 20:45:25 +0800 2012			3465981839965457	3465981839965457				3465981839965457	0			0	<a href=" rel="nofollow">iPhone客户端</a>	???????，，，city hall de。。？。[馋嘴][馋嘴][馋嘴][馋嘴]口水三千丈。			1733794277	00	3465901359760328	1397717470935
5368-	0		2	Thu Feb 14 02:56:29 +0800 2013			3545438152302007	3545438152302007				3545438152302007	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	第一次来警察局，好紧张哦。[挖鼻屎][挖鼻屎][挖鼻屎][挖鼻屎]			1733794277	00	0	1397717470935
5369-	0		29	Sat Jan 05 14:02:32 +0800 2013			3531110262872278	3531110262872278				3531110262872278	0		#	1	<a href=" rel="nofollow">Windows.Phone客户端</a>	潘潘说，今年做伴娘，明年就会结婚。[可怜][可怜][可怜][太开心][太开心][太开心]@三表姨婆 			1733794277	00	0	1397717470936
5370-	0		0	Thu Oct 25 05:08:08 +0800 2012			3504883842379305	3504883842379305				3504883842379305	0			0	<a href=" rel="nofollow">iPhone客户端</a>	//@13842500801J:@琳小爷在这			1733794277	00	3504688324415068	1397717470936
5371-	0		0	Sat Sep 07 11:36:59 +0800 2013			3619858657108737	3619858657108737				3619858657108737	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	[鼓掌][鼓掌]			1733794277	00	3619825022996207	1397717470937
5372-	0		7	Sun Aug 19 06:25:30 +0800 2012			3480623325051991	3480623325051991				3480623325051991	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	这几天不是走路就是踩单车，腰酸背痛就差没有抽筋，屁股疼，脚磨泡，皮肤暴皮。都无所谓。今天一整天就吃了两个鸡翅，一路走一路享受。居然忘了饿忘了渴。一直下一站。激情一直都在。			1733794277	00	0	1397717470938
5373-	0		4	Mon Sep 10 09:17:13 +0800 2012			3488639071888770	3488639071888770				3488639071888770	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3488614203908945	1397717470938
5374-	0		2	Fri Jul 12 23:41:48 +0800 2013			3599384954687490	3599384954687490				3599384954687490	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	@琉鱼槿  @琉鱼槿 @HeeSGone [偷笑][偷笑][偷笑]  			1733794277	00	3599289299039925	1397717470939
5375-	0		6	Wed Jan 02 13:30:45 +0800 2013			3530015096180363	3530015096180363				3530015096180363	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	哈哈，浩浩，我们好厉害啊啊啊。[嘻嘻][哈哈][哈哈][哈哈][哈哈][哈哈]			1733794277	00	3530014295257802	1397717470939
5376-	0		0	Fri Apr 26 11:20:56 +0800 2013			3571294639513254	3571294639513254				3571294639513254	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	??? //@Michelle_Meng_Meng: //@加措活佛-慈爱基金: 今天是4.20芦山地震遇难者的＂头七＂，按中国人的习俗，是悼念逝者的日子！嗡嘛呢呗咩哄！			1733794277	00	3571124166239847	1397717470940
5377-	0		6	Sat Mar 02 00:32:49 +0800 2013			3551200203468606	3551200203468606				3551200203468606	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	@_KIDD_ 生日快乐，腐乳东海，寿比南山，越来越帅昂。[爱你][爱你][爱你][爱你][爱你][爱你][爱你][爱你]			1733794277	00	0	1397717470941
5378-	0		0	Sun Oct 14 10:55:53 +0800 2012			3500985089989734	3500985089989734				3500985089989734	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	cool~man~			1733794277	00	0	1397717470941
5379-	0		23	Fri Mar 15 22:52:10 +0800 2013			3556248312495011	3556248312495011				3556248312495011	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	@husky先生 @_KIDD_ @鱼槿爱鱼 爹说，大了，要注意形象。听到了吗。[酷][酷][酷][酷][酷][酷]			1733794277	00	0	1397717470942
5380-	0		0	Wed Feb 20 23:36:20 +0800 2013			3547924510561756	3547924510561756				3547924510561756	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3537723413859802	1397717470942
5381-	0		0	Wed Mar 20 07:10:22 +0800 2013			3557823235952394	3557823235952394				3557823235952394	0			0	<a href=" rel="nofollow">iPad客户端</a>	 you may be eating relatively healthy foods ， but you’re still not feeling on top of the world.[酷][酷][酷][酷][酷]			1733794277	00	0	1397717470943
5382-	0		0	Tue Jun 04 04:11:43 +0800 2013			3585319750452674	3585319750452674				3585319750452674	0			0	<a href=" rel="nofollow">WeicoHD.iPad</a>	转发微博			1733794277	00	3585304848109633	1397717470943
5383-	0		1	Thu Jul 26 04:55:55 +0800 2012			3471903475421997	3471903475421997				3471903475421997	0			1	<a href=" rel="nofollow">iPhone客户端</a>	噗~我滴天啊。。。[哈哈][哈哈] //@���_�:[衰][衰][衰]			1733794277	00	3471824945650231	1397717470944
5384-	0		0	Wed Feb 27 12:52:27 +0800 2013			3550299174008587	3550299174008587				3550299174008587	0			0	<a href=" rel="nofollow">360安全浏览器</a>	转发微博			1733794277	00	3550044676669745	1397717470945
5385-	0		0	Wed Mar 06 11:34:42 +0800 2013			3552816327327800	3552816327327800				3552816327327800	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3552770835744622	1397717470945
5386-	0		3	Wed Apr 03 09:29:54 +0800 2013			3562931780112713	3562931780112713				3562931780112713	0			0	<a href=" rel="nofollow">360安全浏览器</a>	//@vivianlee_: 我想去法国游学！MERCI~//@Lluvia要重拾板鸭语:我在广州，想去美国游学。。。			1733794277	00	3562593400206622	1397717470946
5387-	0		0	Sat Feb 08 12:18:18 +0800 2014			3675676781757479	3675676781757479				3675676781757479	0			0	<a href=" rel="nofollow">iPad客户端</a>	哈哈哈哈哈哈哈			1733794277	00	3675662651746787	1397717470946
5388-	0		0	Sun Nov 04 09:22:07 +0800 2012			3508571637608713	3508571637608713				3508571637608713	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3508545918118695	1397717470947
5389-	0		1	Thu Apr 18 09:55:06 +0800 2013			3568373940434058	3568373940434058				3568373940434058	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	如果你感到开心，你就劈榴莲，如果你感到不开心，你就劈榴莲，不管你感到开不开心，你就吃榴莲。			1733794277	00	0	1397717470947
5390-	0		1	Sat Mar 02 12:03:59 +0800 2013			3551374141146334	3551374141146334				3551374141146334	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	转发微博			1733794277	00	3551143642707810	1397717470948
5391-	0		0	Sat Oct 13 08:58:04 +0800 2012			3500593056715065	3500593056715065				3500593056715065	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1733794277	00	3500578007365651	1397717470948
5392-	0		1	Thu Apr 18 09:55:06 +0800 2013			3568373940434058	3568373940434058				3568373940434058	0		#	0	<a href=" rel="nofollow">诺基亚Lumia920</a>	如果你感到开心，你就劈榴莲，如果你感到不开心，你就劈榴莲，不管你感到开不开心，你就吃榴莲。			1733794277	00	0	1397717470949
5393-	0		1	Tue Mar 12 10:38:08 +0800 2013			3554976415038660	3554976415038660				3554976415038660	0			0	<a href=" rel="nofollow">iPad客户端</a>	作业做得快傻逼了。。。擦。。，。。			1733794277	00	0	1397717470949
5394-	2		5	Wed Feb 06 00:44:15 +0800 2013			3542505771005286	3542505771005286				3542505771005286	0			2	<a href=" rel="nofollow">360安全浏览器</a>	狗咬你一口，你还要去把狗咬了吗？人都不断经历中学会，成长。邓鹏说，一个人在倒霉透过后就什么都好了，否极泰来。人有权利享受幸福，但是更有资格去品尝负面情绪。一个人快乐透了，就没有意思了。惜福。更加懂得珍惜。			1733794277	00	0	1397717470950
5395-	0		2	Tue Jan 22 13:03:19 +0800 2013			3537255950445915	3537255950445915				3537255950445915	0			0	<a href=" rel="nofollow">Windows.Phone客户端</a>	在这些倒霉的日子，手机掉臭水沟，电脑泡水，手指烫到了，爷不想洗澡了，寒冷的夜，独自桑心去了。[泪]			1733794277	00	0	1397717470950
5396-	0		1	Sat Oct 06 07:30:59 +0800 2012			3498034426069987	3498034426069987				3498034426069987	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	分享图片			1733794277	00	0	1397717470951
